"","ccode","year","month","failed_coup","success_coup","coup","issue1"
"67283",490,2007,5,NA,NA,0,NA
"67284",490,2007,6,NA,NA,0,NA
"67285",490,2007,7,NA,NA,0,NA
"67286",490,2007,8,NA,NA,0,NA
"67287",490,2007,9,NA,NA,0,NA
"67288",490,2007,10,NA,NA,0,NA
"67289",490,2007,11,NA,NA,0,NA
"67290",490,2007,12,NA,NA,0,NA
"67291",490,2008,1,NA,NA,0,NA
"67292",490,2008,2,NA,NA,0,NA
"67293",490,2008,3,NA,NA,0,NA
"67294",490,2008,4,NA,NA,0,NA
"67295",490,2008,5,NA,NA,0,NA
"67296",490,2008,6,NA,NA,0,NA
"67297",490,2008,7,NA,NA,0,NA
"67298",490,2008,8,NA,NA,0,NA
"67299",490,2008,9,NA,NA,0,NA
"67300",490,2008,10,NA,NA,0,NA
"67301",490,2008,11,NA,NA,0,NA
"67302",490,2008,12,NA,NA,0,NA
"67303",490,2009,1,NA,NA,0,NA
"67304",490,2009,2,NA,NA,0,NA
"67305",490,2009,3,NA,NA,0,NA
"67306",490,2009,4,NA,NA,0,NA
"67307",490,2009,5,NA,NA,0,NA
"67308",490,2009,6,NA,NA,0,NA
"67309",490,2009,7,NA,NA,0,NA
"67310",490,2009,8,NA,NA,0,NA
"67311",490,2009,9,NA,NA,0,NA
"67312",490,2009,10,NA,NA,0,NA
"67313",490,2009,11,NA,NA,0,NA
"67314",490,2009,12,NA,NA,0,NA
"67315",490,2010,1,NA,NA,0,NA
"67316",490,2010,2,NA,NA,0,NA
"67317",490,2010,3,NA,NA,0,NA
"67318",490,2010,4,NA,NA,0,NA
"67319",490,2010,5,NA,NA,0,NA
"67320",490,2010,6,NA,NA,0,NA
"67321",490,2010,7,NA,NA,0,NA
"67322",490,2010,8,NA,NA,0,NA
"67323",490,2010,9,NA,NA,0,NA
"67324",490,2010,10,NA,NA,0,NA
"67325",490,2010,11,NA,NA,0,NA
"67326",490,2010,12,NA,NA,0,NA
"67327",490,2011,1,NA,NA,0,NA
"67328",490,2011,2,NA,NA,0,NA
"67329",490,2011,3,NA,NA,0,NA
"67330",490,2011,4,NA,NA,0,NA
"67331",490,2011,5,NA,NA,0,NA
"67332",490,2011,6,NA,NA,0,NA
"67333",490,2011,7,NA,NA,0,NA
"67334",490,2011,8,NA,NA,0,NA
"67335",490,2011,9,NA,NA,0,NA
"67336",490,2011,10,NA,NA,0,NA
"67337",490,2011,11,NA,NA,0,NA
"67338",490,2011,12,NA,NA,0,NA
"67339",490,2012,1,NA,NA,0,NA
"67340",490,2012,2,NA,NA,0,NA
"67341",490,2012,3,NA,NA,0,NA
"67342",490,2012,4,NA,NA,0,NA
"67343",490,2012,5,NA,NA,0,NA
"67344",490,2012,6,NA,NA,0,NA
"67345",490,2012,7,NA,NA,0,NA
"67346",490,2012,8,NA,NA,0,NA
"67347",490,2012,9,NA,NA,0,NA
"67348",490,2012,10,NA,NA,0,NA
"67349",490,2012,11,NA,NA,0,NA
"67350",490,2012,12,NA,NA,0,NA
"67351",490,2013,1,NA,NA,0,NA
"67352",490,2013,2,NA,NA,0,NA
"67353",490,2013,3,NA,NA,0,NA
"67354",490,2013,4,NA,NA,0,NA
"67355",490,2013,5,NA,NA,0,NA
"67356",490,2013,6,NA,NA,0,NA
"67357",490,2013,7,NA,NA,0,NA
"67358",490,2013,8,NA,NA,0,NA
"67359",490,2013,9,NA,NA,0,NA
"67360",490,2013,10,NA,NA,0,NA
"67361",490,2013,11,NA,NA,0,NA
"67362",490,2013,12,NA,NA,0,NA
"67363",490,2014,1,NA,NA,0,NA
"67364",490,2014,2,NA,NA,0,NA
"67365",490,2014,3,NA,NA,0,NA
"67366",490,2014,4,NA,NA,0,NA
"67367",490,2014,5,NA,NA,0,NA
"67368",490,2014,6,NA,NA,0,NA
"67369",490,2014,7,NA,NA,0,NA
"67370",490,2014,8,NA,NA,0,NA
"67371",490,2014,9,NA,NA,0,NA
"67372",490,2014,10,NA,NA,0,NA
"67373",490,2014,11,NA,NA,0,NA
"67374",490,2014,12,NA,NA,0,NA
"67375",490,2015,1,NA,NA,0,NA
"67376",490,2015,2,NA,NA,0,NA
"67377",490,2015,3,NA,NA,0,NA
"67378",490,2015,4,NA,NA,0,NA
"67379",490,2015,5,NA,NA,0,NA
"67380",490,2015,6,NA,NA,0,NA
"67381",490,2015,7,NA,NA,0,NA
"67382",490,2015,8,NA,NA,0,NA
"67383",490,2015,9,NA,NA,0,NA
"67384",490,2015,10,NA,NA,0,NA
"67385",490,2015,11,NA,NA,0,NA
"67386",490,2015,12,NA,NA,0,NA
"67387",490,2016,1,NA,NA,0,NA
"67388",490,2016,2,NA,NA,0,NA
"67389",490,2016,3,NA,NA,0,NA
"67390",490,2016,4,NA,NA,0,NA
"67391",490,2016,5,NA,NA,0,NA
"67392",490,2016,6,NA,NA,0,NA
"67393",490,2016,7,NA,NA,0,NA
"67394",490,2016,8,NA,NA,0,NA
"67395",490,2016,9,NA,NA,0,NA
"67396",490,2016,10,NA,NA,0,NA
"67397",490,2016,11,NA,NA,0,NA
"67398",490,2016,12,NA,NA,0,NA
"67399",490,2017,1,NA,NA,0,NA
"67400",490,2017,2,NA,NA,0,NA
"67401",490,2017,3,NA,NA,0,NA
"67402",490,2017,4,NA,NA,0,NA
"67403",490,2017,5,NA,NA,0,NA
"67404",490,2017,6,NA,NA,0,NA
"67405",490,2017,7,NA,NA,0,NA
"67406",490,2017,8,NA,NA,0,NA
"67407",490,2017,9,NA,NA,0,NA
"67408",490,2017,10,NA,NA,0,NA
"67409",490,2017,11,NA,NA,0,NA
"67410",490,2017,12,NA,NA,0,NA
"67411",490,2018,1,NA,NA,0,NA
"67412",490,2018,2,NA,NA,0,NA
"67413",490,2018,3,NA,NA,0,NA
"67414",490,2018,4,NA,NA,0,NA
"67415",490,2018,5,NA,NA,0,NA
"67416",490,2018,6,NA,NA,0,NA
"67417",490,2018,7,NA,NA,0,NA
"67418",490,2018,8,NA,NA,0,NA
"67419",490,2018,9,NA,NA,0,NA
"67420",490,2018,10,NA,NA,0,NA
"67421",490,2018,11,NA,NA,0,NA
"67422",490,2018,12,NA,NA,0,NA
"67423",490,2019,1,NA,NA,0,NA
"67424",490,2019,2,NA,NA,0,NA
"67425",490,2019,3,NA,NA,0,NA
"67426",490,2019,4,NA,NA,0,NA
"67427",490,2019,5,NA,NA,0,NA
"67428",490,2019,6,NA,NA,0,NA
"67429",490,2019,7,NA,NA,0,NA
"67430",490,2019,8,NA,NA,0,NA
"67431",490,2019,9,NA,NA,0,NA
"67432",490,2019,10,NA,NA,0,NA
"67433",490,2019,11,NA,NA,0,NA
"67434",490,2019,12,NA,NA,0,NA
"67435",490,2020,1,NA,NA,0,NA
"67436",490,2020,2,NA,NA,0,NA
"67437",490,2020,3,NA,NA,0,NA
"67438",490,2020,4,NA,NA,0,NA
"67439",490,2020,5,NA,NA,0,NA
"67440",490,2020,6,NA,NA,0,NA
"67441",490,2020,7,NA,NA,0,NA
"67442",490,2020,8,NA,NA,0,NA
"67443",490,2020,9,NA,NA,0,NA
"67444",490,2020,10,NA,NA,0,NA
"67445",490,2020,11,NA,NA,0,NA
"67446",490,2020,12,NA,NA,0,NA
"67447",490,2021,1,NA,NA,0,NA
"67448",490,2021,2,NA,NA,0,NA
"67449",490,2021,3,NA,NA,0,NA
"67450",490,2021,4,NA,NA,0,NA
"67451",490,2021,5,NA,NA,0,NA
"67452",490,2021,6,NA,NA,0,NA
"67453",490,2021,7,NA,NA,0,NA
"67454",490,2021,8,NA,NA,0,NA
"67455",490,2021,9,NA,NA,0,NA
"67456",490,2021,10,NA,NA,0,NA
"67457",490,2021,11,NA,NA,0,NA
"67458",490,2021,12,NA,NA,0,NA
"67459",490,2022,1,NA,NA,0,NA
"67460",490,2022,2,NA,NA,0,NA
"67461",490,2022,3,NA,NA,0,NA
"67462",490,2022,4,NA,NA,0,NA
"67463",490,2022,5,NA,NA,0,NA
"67464",490,2022,6,NA,NA,0,NA
"67465",490,2022,7,NA,NA,0,NA
"67466",490,2022,8,NA,NA,0,NA
"67467",490,2022,9,NA,NA,0,NA
"67468",490,2022,10,NA,NA,0,NA
"67469",490,2022,11,NA,NA,0,NA
"67470",490,2022,12,NA,NA,0,NA
"67471",516,1966,7,NA,1,1,NA
"67472",516,1966,8,NA,NA,0,NA
"67473",516,1966,9,NA,NA,0,NA
"67474",516,1966,10,NA,NA,0,NA
"67475",516,1966,11,NA,NA,0,NA
"67476",516,1966,12,NA,NA,0,NA
"67477",516,1967,1,NA,NA,0,NA
"67478",516,1967,2,NA,NA,0,NA
"67479",516,1967,3,NA,NA,0,NA
"67480",516,1967,4,NA,NA,0,NA
"67481",516,1967,5,NA,NA,0,NA
"67482",516,1967,6,NA,NA,0,NA
"67483",516,1967,7,NA,NA,0,NA
"67484",516,1967,8,NA,NA,0,NA
"67485",516,1967,9,NA,NA,0,NA
"67486",516,1967,10,NA,NA,0,NA
"67487",516,1967,11,NA,NA,0,NA
"67488",516,1967,12,NA,NA,0,NA
"67489",516,1968,1,NA,NA,0,NA
"67490",516,1968,2,NA,NA,0,NA
"67491",516,1968,3,NA,NA,0,NA
"67492",516,1968,4,NA,NA,0,NA
"67493",516,1968,5,NA,NA,0,NA
"67494",516,1968,6,NA,NA,0,NA
"67495",516,1968,7,NA,NA,0,NA
"67496",516,1968,8,NA,NA,0,NA
"67497",516,1968,9,NA,NA,0,NA
"67498",516,1968,10,NA,NA,0,NA
"67499",516,1968,11,NA,NA,0,NA
"67500",516,1968,12,NA,NA,0,NA
"67501",516,1969,1,NA,NA,0,NA
"67502",516,1969,2,NA,NA,0,NA
"67503",516,1969,3,NA,NA,0,NA
"67504",516,1969,4,NA,NA,0,NA
"67505",516,1969,5,NA,NA,0,NA
"67506",516,1969,6,NA,NA,0,NA
"67507",516,1969,7,NA,NA,0,NA
"67508",516,1969,8,NA,NA,0,NA
"67509",516,1969,9,NA,NA,0,NA
"67510",516,1969,10,NA,NA,0,NA
"67511",516,1969,11,NA,NA,0,NA
"67512",516,1969,12,NA,NA,0,NA
"67513",516,1970,1,NA,NA,0,NA
"67514",516,1970,2,NA,NA,0,NA
"67515",516,1970,3,NA,NA,0,NA
"67516",516,1970,4,NA,NA,0,NA
"67517",516,1970,5,NA,NA,0,NA
"67518",516,1970,6,NA,NA,0,NA
"67519",516,1970,7,NA,NA,0,NA
"67520",516,1970,8,NA,NA,0,NA
"67521",516,1970,9,NA,NA,0,NA
"67522",516,1970,10,NA,NA,0,NA
"67523",516,1970,11,NA,NA,0,NA
"67524",516,1970,12,NA,NA,0,NA
"67525",516,1971,1,NA,NA,0,NA
"67526",516,1971,2,NA,NA,0,NA
"67527",516,1971,3,NA,NA,0,NA
"67528",516,1971,4,NA,NA,0,NA
"67529",516,1971,5,NA,NA,0,NA
"67530",516,1971,6,NA,NA,0,NA
"67531",516,1971,7,NA,NA,0,NA
"67532",516,1971,8,NA,NA,0,NA
"67533",516,1971,9,NA,NA,0,NA
"67534",516,1971,10,NA,NA,0,NA
"67535",516,1971,11,NA,NA,0,NA
"67536",516,1971,12,NA,NA,0,NA
"67537",516,1972,1,NA,NA,0,NA
"67538",516,1972,2,NA,NA,0,NA
"67539",516,1972,3,NA,NA,0,NA
"67540",516,1972,4,NA,NA,0,NA
"67541",516,1972,5,NA,NA,0,NA
"67542",516,1972,6,NA,NA,0,NA
"67543",516,1972,7,NA,NA,0,NA
"67544",516,1972,8,NA,NA,0,NA
"67545",516,1972,9,NA,NA,0,NA
"67546",516,1972,10,NA,NA,0,NA
"67547",516,1972,11,NA,NA,0,NA
"67548",516,1972,12,NA,NA,0,NA
"67549",516,1973,1,NA,NA,0,NA
"67550",516,1973,2,NA,NA,0,NA
"67551",516,1973,3,NA,NA,0,NA
"67552",516,1973,4,NA,NA,0,NA
"67553",516,1973,5,NA,NA,0,NA
"67554",516,1973,6,NA,NA,0,NA
"67555",516,1973,7,NA,NA,0,NA
"67556",516,1973,8,NA,NA,0,NA
"67557",516,1973,9,NA,NA,0,NA
"67558",516,1973,10,NA,NA,0,NA
"67559",516,1973,11,NA,NA,0,NA
"67560",516,1973,12,NA,NA,0,NA
"67561",516,1974,1,NA,NA,0,NA
"67562",516,1974,2,NA,NA,0,NA
"67563",516,1974,3,NA,NA,0,NA
"67564",516,1974,4,NA,NA,0,NA
"67565",516,1974,5,NA,NA,0,NA
"67566",516,1974,6,NA,NA,0,NA
"67567",516,1974,7,NA,NA,0,NA
"67568",516,1974,8,NA,NA,0,NA
"67569",516,1974,9,NA,NA,0,NA
"67570",516,1974,10,NA,NA,0,NA
"67571",516,1974,11,NA,NA,0,NA
"67572",516,1974,12,NA,NA,0,NA
"67573",516,1975,1,NA,NA,0,NA
"67574",516,1975,2,NA,NA,0,NA
"67575",516,1975,3,NA,NA,0,NA
"67576",516,1975,4,NA,NA,0,NA
"67577",516,1975,5,NA,NA,0,NA
"67578",516,1975,6,NA,NA,0,NA
"67579",516,1975,7,NA,NA,0,NA
"67580",516,1975,8,NA,NA,0,NA
"67581",516,1975,9,NA,NA,0,NA
"67582",516,1975,10,NA,NA,0,NA
"67583",516,1975,11,NA,NA,0,NA
"67584",516,1975,12,NA,NA,0,NA
"67585",516,1976,1,NA,NA,0,NA
"67586",516,1976,2,NA,NA,0,NA
"67587",516,1976,3,NA,NA,0,NA
"67588",516,1976,4,NA,NA,0,NA
"67589",516,1976,5,NA,NA,0,NA
"67590",516,1976,6,NA,NA,0,NA
"67591",516,1976,7,NA,NA,0,NA
"67592",516,1976,8,NA,NA,0,NA
"67593",516,1976,9,NA,NA,0,NA
"67594",516,1976,10,NA,NA,0,NA
"67595",516,1976,11,NA,1,1,NA
"67596",516,1976,12,NA,NA,0,NA
"67597",516,1977,1,NA,NA,0,NA
"67598",516,1977,2,NA,NA,0,NA
"67599",516,1977,3,NA,NA,0,NA
"67600",516,1977,4,NA,NA,0,NA
"67601",516,1977,5,NA,NA,0,NA
"67602",516,1977,6,NA,NA,0,NA
"67603",516,1977,7,NA,NA,0,NA
"67604",516,1977,8,NA,NA,0,NA
"67605",516,1977,9,NA,NA,0,NA
"67606",516,1977,10,NA,NA,0,NA
"67607",516,1977,11,NA,NA,0,NA
"67608",516,1977,12,NA,NA,0,NA
"67609",516,1978,1,NA,NA,0,NA
"67610",516,1978,2,NA,NA,0,NA
"67611",516,1978,3,NA,NA,0,NA
"67612",516,1978,4,NA,NA,0,NA
"67613",516,1978,5,NA,NA,0,NA
"67614",516,1978,6,NA,NA,0,NA
"67615",516,1978,7,NA,NA,0,NA
"67616",516,1978,8,NA,NA,0,NA
"67617",516,1978,9,NA,NA,0,NA
"67618",516,1978,10,NA,NA,0,NA
"67619",516,1978,11,NA,NA,0,NA
"67620",516,1978,12,NA,NA,0,NA
"67621",516,1979,1,NA,NA,0,NA
"67622",516,1979,2,NA,NA,0,NA
"67623",516,1979,3,NA,NA,0,NA
"67624",516,1979,4,NA,NA,0,NA
"67625",516,1979,5,NA,NA,0,NA
"67626",516,1979,6,NA,NA,0,NA
"67627",516,1979,7,NA,NA,0,NA
"67628",516,1979,8,NA,NA,0,NA
"67629",516,1979,9,NA,NA,0,NA
"67630",516,1979,10,NA,NA,0,NA
"67631",516,1979,11,NA,NA,0,NA
"67632",516,1979,12,NA,NA,0,NA
"67633",516,1980,1,NA,NA,0,NA
"67634",516,1980,2,NA,NA,0,NA
"67635",516,1980,3,NA,NA,0,NA
"67636",516,1980,4,NA,NA,0,NA
"67637",516,1980,5,NA,NA,0,NA
"67638",516,1980,6,NA,NA,0,NA
"67639",516,1980,7,NA,NA,0,NA
"67640",516,1980,8,NA,NA,0,NA
"67641",516,1980,9,NA,NA,0,NA
"67642",516,1980,10,NA,NA,0,NA
"67643",516,1980,11,NA,NA,0,NA
"67644",516,1980,12,NA,NA,0,NA
"67645",516,1981,1,NA,NA,0,NA
"67646",516,1981,2,NA,NA,0,NA
"67647",516,1981,3,NA,NA,0,NA
"67648",516,1981,4,NA,NA,0,NA
"67649",516,1981,5,NA,NA,0,NA
"67650",516,1981,6,NA,NA,0,NA
"67651",516,1981,7,NA,NA,0,NA
"67652",516,1981,8,NA,NA,0,NA
"67653",516,1981,9,NA,NA,0,NA
"67654",516,1981,10,NA,NA,0,NA
"67655",516,1981,11,NA,NA,0,NA
"67656",516,1981,12,NA,NA,0,NA
"67657",516,1982,1,NA,NA,0,NA
"67658",516,1982,2,NA,NA,0,NA
"67659",516,1982,3,NA,NA,0,NA
"67660",516,1982,4,NA,NA,0,NA
"67661",516,1982,5,NA,NA,0,NA
"67662",516,1982,6,NA,NA,0,NA
"67663",516,1982,7,NA,NA,0,NA
"67664",516,1982,8,NA,NA,0,NA
"67665",516,1982,9,NA,NA,0,NA
"67666",516,1982,10,NA,NA,0,NA
"67667",516,1982,11,NA,NA,0,NA
"67668",516,1982,12,NA,NA,0,NA
"67669",516,1983,1,NA,NA,0,NA
"67670",516,1983,2,NA,NA,0,NA
"67671",516,1983,3,NA,NA,0,NA
"67672",516,1983,4,NA,NA,0,NA
"67673",516,1983,5,NA,NA,0,NA
"67674",516,1983,6,NA,NA,0,NA
"67675",516,1983,7,NA,NA,0,NA
"67676",516,1983,8,NA,NA,0,NA
"67677",516,1983,9,NA,NA,0,NA
"67678",516,1983,10,NA,NA,0,NA
"67679",516,1983,11,NA,NA,0,NA
"67680",516,1983,12,NA,NA,0,NA
"67681",516,1984,1,NA,NA,0,NA
"67682",516,1984,2,NA,NA,0,NA
"67683",516,1984,3,NA,NA,0,NA
"67684",516,1984,4,NA,NA,0,NA
"67685",516,1984,5,NA,NA,0,NA
"67686",516,1984,6,NA,NA,0,NA
"67687",516,1984,7,NA,NA,0,NA
"67688",516,1984,8,NA,NA,0,NA
"67689",516,1984,9,NA,NA,0,NA
"67690",516,1984,10,NA,NA,0,NA
"67691",516,1984,11,NA,NA,0,NA
"67692",516,1984,12,NA,NA,0,NA
"67693",516,1985,1,NA,NA,0,NA
"67694",516,1985,2,NA,NA,0,NA
"67695",516,1985,3,NA,NA,0,NA
"67696",516,1985,4,NA,NA,0,NA
"67697",516,1985,5,NA,NA,0,NA
"67698",516,1985,6,NA,NA,0,NA
"67699",516,1985,7,NA,NA,0,NA
"67700",516,1985,8,NA,NA,0,NA
"67701",516,1985,9,NA,NA,0,NA
"67702",516,1985,10,NA,NA,0,NA
"67703",516,1985,11,NA,NA,0,NA
"67704",516,1985,12,NA,NA,0,NA
"67705",516,1986,1,NA,NA,0,NA
"67706",516,1986,2,NA,NA,0,NA
"67707",516,1986,3,NA,NA,0,NA
"67708",516,1986,4,NA,NA,0,NA
"67709",516,1986,5,NA,NA,0,NA
"67710",516,1986,6,NA,NA,0,NA
"67711",516,1986,7,NA,NA,0,NA
"67712",516,1986,8,NA,NA,0,NA
"67713",516,1986,9,NA,NA,0,NA
"67714",516,1986,10,NA,NA,0,NA
"67715",516,1986,11,NA,NA,0,NA
"67716",516,1986,12,NA,NA,0,NA
"67717",516,1987,1,NA,NA,0,NA
"67718",516,1987,2,NA,NA,0,NA
"67719",516,1987,3,NA,NA,0,NA
"67720",516,1987,4,NA,NA,0,NA
"67721",516,1987,5,NA,NA,0,NA
"67722",516,1987,6,NA,NA,0,NA
"67723",516,1987,7,NA,NA,0,NA
"67724",516,1987,8,NA,NA,0,NA
"67725",516,1987,9,NA,1,1,NA
"67726",516,1987,10,NA,NA,0,NA
"67727",516,1987,11,NA,NA,0,NA
"67728",516,1987,12,NA,NA,0,NA
"67729",516,1988,1,NA,NA,0,NA
"67730",516,1988,2,NA,NA,0,NA
"67731",516,1988,3,NA,NA,0,NA
"67732",516,1988,4,NA,NA,0,NA
"67733",516,1988,5,NA,NA,0,NA
"67734",516,1988,6,NA,NA,0,NA
"67735",516,1988,7,NA,NA,0,NA
"67736",516,1988,8,NA,NA,0,NA
"67737",516,1988,9,NA,NA,0,NA
"67738",516,1988,10,NA,NA,0,NA
"67739",516,1988,11,NA,NA,0,NA
"67740",516,1988,12,NA,NA,0,NA
"67741",516,1989,1,NA,NA,0,NA
"67742",516,1989,2,NA,NA,0,NA
"67743",516,1989,3,NA,NA,0,NA
"67744",516,1989,4,NA,NA,0,NA
"67745",516,1989,5,NA,NA,0,NA
"67746",516,1989,6,NA,NA,0,NA
"67747",516,1989,7,NA,NA,0,NA
"67748",516,1989,8,NA,NA,0,NA
"67749",516,1989,9,NA,NA,0,NA
"67750",516,1989,10,NA,NA,0,NA
"67751",516,1989,11,NA,NA,0,NA
"67752",516,1989,12,NA,NA,0,NA
"67753",516,1990,1,NA,NA,0,NA
"67754",516,1990,2,NA,NA,0,NA
"67755",516,1990,3,NA,NA,0,NA
"67756",516,1990,4,NA,NA,0,NA
"67757",516,1990,5,NA,NA,0,NA
"67758",516,1990,6,NA,NA,0,NA
"67759",516,1990,7,NA,NA,0,NA
"67760",516,1990,8,NA,NA,0,NA
"67761",516,1990,9,NA,NA,0,NA
"67762",516,1990,10,NA,NA,0,NA
"67763",516,1990,11,NA,NA,0,NA
"67764",516,1990,12,NA,NA,0,NA
"67765",516,1991,1,NA,NA,0,NA
"67766",516,1991,2,NA,NA,0,NA
"67767",516,1991,3,NA,NA,0,NA
"67768",516,1991,4,NA,NA,0,NA
"67769",516,1991,5,NA,NA,0,NA
"67770",516,1991,6,NA,NA,0,NA
"67771",516,1991,7,NA,NA,0,NA
"67772",516,1991,8,NA,NA,0,NA
"67773",516,1991,9,NA,NA,0,NA
"67774",516,1991,10,NA,NA,0,NA
"67775",516,1991,11,NA,NA,0,NA
"67776",516,1991,12,NA,NA,0,NA
"67777",516,1992,1,NA,NA,0,NA
"67778",516,1992,2,NA,NA,0,NA
"67779",516,1992,3,1,NA,1,NA
"67780",516,1992,4,NA,NA,0,NA
"67781",516,1992,5,NA,NA,0,NA
"67782",516,1992,6,NA,NA,0,NA
"67783",516,1992,7,NA,NA,0,NA
"67784",516,1992,8,NA,NA,0,NA
"67785",516,1992,9,NA,NA,0,NA
"67786",516,1992,10,NA,NA,0,NA
"67787",516,1992,11,NA,NA,0,NA
"67788",516,1992,12,NA,NA,0,NA
"67789",516,1993,1,NA,NA,0,NA
"67790",516,1993,2,NA,NA,0,NA
"67791",516,1993,3,NA,NA,0,NA
"67792",516,1993,4,NA,NA,0,NA
"67793",516,1993,5,NA,NA,0,NA
"67794",516,1993,6,NA,NA,0,NA
"67795",516,1993,7,1,NA,1,NA
"67796",516,1993,8,NA,NA,0,NA
"67797",516,1993,9,NA,NA,0,NA
"67798",516,1993,10,1,NA,1,NA
"67799",516,1993,11,NA,NA,0,NA
"67800",516,1993,12,NA,NA,0,NA
"67801",516,1994,1,NA,NA,0,NA
"67802",516,1994,2,NA,NA,0,NA
"67803",516,1994,3,NA,NA,0,NA
"67804",516,1994,4,NA,NA,0,NA
"67805",516,1994,5,NA,NA,0,NA
"67806",516,1994,6,NA,NA,0,NA
"67807",516,1994,7,NA,NA,0,NA
"67808",516,1994,8,NA,NA,0,NA
"67809",516,1994,9,NA,NA,0,NA
"67810",516,1994,10,NA,NA,0,NA
"67811",516,1994,11,NA,NA,0,NA
"67812",516,1994,12,NA,NA,0,NA
"67813",516,1995,1,NA,NA,0,NA
"67814",516,1995,2,NA,NA,0,NA
"67815",516,1995,3,NA,NA,0,NA
"67816",516,1995,4,NA,NA,0,NA
"67817",516,1995,5,NA,NA,0,NA
"67818",516,1995,6,NA,NA,0,NA
"67819",516,1995,7,NA,NA,0,NA
"67820",516,1995,8,NA,NA,0,NA
"67821",516,1995,9,NA,NA,0,NA
"67822",516,1995,10,NA,NA,0,NA
"67823",516,1995,11,NA,NA,0,NA
"67824",516,1995,12,NA,NA,0,NA
"67825",516,1996,1,NA,NA,0,NA
"67826",516,1996,2,NA,NA,0,NA
"67827",516,1996,3,NA,NA,0,NA
"67828",516,1996,4,NA,NA,0,NA
"67829",516,1996,5,NA,NA,0,NA
"67830",516,1996,6,NA,NA,0,NA
"67831",516,1996,7,NA,1,1,NA
"67832",516,1996,8,NA,NA,0,"3"
"67833",516,1996,9,NA,NA,0,NA
"67834",516,1996,10,NA,NA,0,NA
"67835",516,1996,11,NA,NA,0,NA
"67836",516,1996,12,NA,NA,0,NA
"67837",516,1997,1,NA,NA,0,NA
"67838",516,1997,2,NA,NA,0,NA
"67839",516,1997,3,NA,NA,0,NA
"67840",516,1997,4,NA,NA,0,NA
"67841",516,1997,5,NA,NA,0,NA
"67842",516,1997,6,NA,NA,0,NA
"67843",516,1997,7,NA,NA,0,NA
"67844",516,1997,8,NA,NA,0,NA
"67845",516,1997,9,NA,NA,0,NA
"67846",516,1997,10,NA,NA,0,NA
"67847",516,1997,11,NA,NA,0,NA
"67848",516,1997,12,NA,NA,0,NA
"67849",516,1998,1,NA,NA,0,NA
"67850",516,1998,2,NA,NA,0,NA
"67851",516,1998,3,NA,NA,0,NA
"67852",516,1998,4,NA,NA,0,NA
"67853",516,1998,5,NA,NA,0,NA
"67854",516,1998,6,NA,NA,0,NA
"67855",516,1998,7,NA,NA,0,NA
"67856",516,1998,8,NA,NA,0,NA
"67857",516,1998,9,NA,NA,0,NA
"67858",516,1998,10,NA,NA,0,NA
"67859",516,1998,11,NA,NA,0,NA
"67860",516,1998,12,NA,NA,0,NA
"67861",516,1999,1,NA,NA,0,NA
"67862",516,1999,2,NA,NA,0,NA
"67863",516,1999,3,NA,NA,0,NA
"67864",516,1999,4,NA,NA,0,NA
"67865",516,1999,5,NA,NA,0,NA
"67866",516,1999,6,NA,NA,0,NA
"67867",516,1999,7,NA,NA,0,NA
"67868",516,1999,8,NA,NA,0,NA
"67869",516,1999,9,NA,NA,0,NA
"67870",516,1999,10,NA,NA,0,NA
"67871",516,1999,11,NA,NA,0,NA
"67872",516,1999,12,NA,NA,0,NA
"67873",516,2000,1,NA,NA,0,NA
"67874",516,2000,2,NA,NA,0,NA
"67875",516,2000,3,NA,NA,0,NA
"67876",516,2000,4,NA,NA,0,NA
"67877",516,2000,5,NA,NA,0,NA
"67878",516,2000,6,NA,NA,0,NA
"67879",516,2000,7,NA,NA,0,NA
"67880",516,2000,8,NA,NA,0,NA
"67881",516,2000,9,NA,NA,0,NA
"67882",516,2000,10,NA,NA,0,NA
"67883",516,2000,11,NA,NA,0,NA
"67884",516,2000,12,NA,NA,0,NA
"67885",516,2001,1,NA,NA,0,NA
"67886",516,2001,2,NA,NA,0,NA
"67887",516,2001,3,NA,NA,0,NA
"67888",516,2001,4,1,NA,1,NA
"67889",516,2001,5,NA,NA,0,NA
"67890",516,2001,6,NA,NA,0,NA
"67891",516,2001,7,1,NA,1,NA
"67892",516,2001,8,NA,NA,0,NA
"67893",516,2001,9,NA,NA,0,NA
"67894",516,2001,10,NA,NA,0,NA
"67895",516,2001,11,NA,NA,0,NA
"67896",516,2001,12,NA,NA,0,NA
"67897",516,2002,1,NA,NA,0,NA
"67898",516,2002,2,NA,NA,0,NA
"67899",516,2002,3,NA,NA,0,NA
"67900",516,2002,4,NA,NA,0,NA
"67901",516,2002,5,NA,NA,0,NA
"67902",516,2002,6,NA,NA,0,NA
"67903",516,2002,7,NA,NA,0,NA
"67904",516,2002,8,NA,NA,0,NA
"67905",516,2002,9,NA,NA,0,NA
"67906",516,2002,10,NA,NA,0,NA
"67907",516,2002,11,NA,NA,0,NA
"67908",516,2002,12,NA,NA,0,NA
"67909",516,2003,1,NA,NA,0,NA
"67910",516,2003,2,NA,NA,0,NA
"67911",516,2003,3,NA,NA,0,NA
"67912",516,2003,4,NA,NA,0,NA
"67913",516,2003,5,NA,NA,0,NA
"67914",516,2003,6,NA,NA,0,NA
"67915",516,2003,7,NA,NA,0,NA
"67916",516,2003,8,NA,NA,0,NA
"67917",516,2003,9,NA,NA,0,NA
